Kind,Name,AvgCyclomatic,CountLine
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.addParameter",,8
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.addParameters",,6
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.build",,27
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.copy",,4
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.create",,4
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.delete",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.delete",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.delete",,6
Private Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.doCopy",,44
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.get",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.get",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.get",,6
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getCharset",,6
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getConfig",,3
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getEntity",,3
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getFirstHeader",,3
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getHeaders",,3
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getLastHeader",,3
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getMethod",,3
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getParameters",,4
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getUri",,3
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.getVersion",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.head",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.head",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.head",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.options",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.options",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.options",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.patch",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.patch",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.patch",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.post",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.post",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.post",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.put",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.put",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.put",,6
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.removeHeader",,7
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.removeHeaders",,12
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setCharset",,7
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setConfig",,4
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setEntity",,4
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setHeader",,7
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setHeader",,7
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setUri",,4
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setUri",,4
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.setVersion",,4
Public Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.toString",,21
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.trace",,3
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.trace",,6
Public Static Method,"org.apache.hc.client5.http.classic.methods.RequestBuilder.trace",,6
Public Class,"org.apache.hc.client5.http.classic.methods.TestClassicHttpRequests",1,42
Public Constructor,"org.apache.hc.client5.http.classic.methods.TestClassicHttpRequests.TestClassicHttpRequests",,5
Public Static Method,"org.apache.hc.client5.http.classic.methods.TestClassicHttpRequests.data",,13
Public Method,"org.apache.hc.client5.http.classic.methods.TestClassicHttpRequests.testCreateFromString",,4
Public Method,"org.apache.hc.client5.http.classic.methods.TestClassicHttpRequests.testCreateFromURI",,4
Public Class,"org.apache.hc.client5.http.classic.methods.TestHttpOptions",1,16
Public Method,"org.apache.hc.client5.http.classic.methods.TestHttpOptions.testMultipleAllows",,11
Public Class,"org.apache.hc.client5.http.classic.methods.TestHttpRequestBase",1,16
Public Method,"org.apache.hc.client5.http.classic.methods.TestHttpRequestBase.testBasicProperties",,5
Public Method,"org.apache.hc.client5.http.classic.methods.TestHttpRequestBase.testEmptyURI",,4
Public Class,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder",1,239
Private Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.assertBuild",,13
Private Static Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.assertNameValuePair",,7
Private Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.createParameters",,7
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testAddParameters1",,7
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testAddParameters2",,7
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testAddParameters3",,10
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testAddParameters4",,9
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testArbitraryMethod",,6
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testBasicGet",,6
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testBasicWithEntity",,8
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testBuildGETwithISO88591",,3
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testBuildGETwithUTF8",,3
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testCopy",,23
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testCopyAndSetUri",,7
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testCopyNull",,3
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testCopyWithFormParams",,12
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testCopyWithQueryParams",,8
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testCopyWithStringEntity",,11
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testGetWithEntity",,8
Public Method,"org.apache.hc.client5.http.classic.methods.TestRequestBuilder.testGettersAndMutators",,41
Package,"org.apache.hc.client5.http.config",1,658
Public Interface,"org.apache.hc.client5.http.config.Configurable",0,8
Abstract Method,"org.apache.hc.client5.http.config.Configurable.getConfig",,4
Public Class,"org.apache.hc.client5.http.config.RequestConfig",1,450
Public Static Class,"org.apache.hc.client5.http.config.RequestConfig.Builder",1,132
Constructor,"org.apache.hc.client5.http.config.RequestConfig.Builder.Builder",,10
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.build",,17
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setAuthenticationEnabled",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setCircularRedirectsAllowed",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setConnectTimeout",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setConnectTimeout",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setConnectionRequestTimeout",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setConnectionRequestTimeout",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setContentCompressionEnabled",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setCookieSpec",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setExpectContinueEnabled",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setHardCancellationEnabled",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setMaxRedirects",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setProxy",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setProxyPreferredAuthSchemes",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setRedirectsEnabled",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setResponseTimeout",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setResponseTimeout",,4
Public Method,"org.apache.hc.client5.http.config.RequestConfig.Builder.setTargetPreferredAuthSchemes",,4
Protected Constructor,"org.apache.hc.client5.http.config.RequestConfig.RequestConfig",,7
Constructor,"org.apache.hc.client5.http.config.RequestConfig.RequestConfig",,31
Protected Method,"org.apache.hc.client5.http.config.RequestConfig.clone",,3
Public Static Method,"org.apache.hc.client5.http.config.RequestConfig.copy",,16
Public Static Method,"org.apache.hc.client5.http.config.RequestConfig.custom",,3
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getConnectTimeout",,14
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getConnectionRequestTimeout",,13
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getCookieSpec",,10
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getMaxRedirects",,10
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getProxy",,9
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getProxyPreferredAuthSchemes",,10
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getResponseTimeout",,19
Public Method,"org.apache.hc.client5.http.config.RequestConfig.getTargetPreferredAuthSchemes",,10
Public Method,"org.apache.hc.client5.http.config.RequestConfig.isAuthenticationEnabled",,9
Public Method,"org.apache.hc.client5.http.config.RequestConfig.isCircularRedirectsAllowed",,11
Public Method,"org.apache.hc.client5.http.config.RequestConfig.isContentCompressionEnabled",,11
Public Method,"org.apache.hc.client5.http.config.RequestConfig.isExpectContinueEnabled",,25
Public Method,"org.apache.hc.client5.http.config.RequestConfig.isHardCancellationEnabled",,30
Public Method,"org.apache.hc.client5.http.config.RequestConfig.isRedirectsEnabled",,9
Public Method,"org.apache.hc.client5.http.config.RequestConfig.toString",,19
Public Class,"org.apache.hc.client5.http.config.TestRequestConfig",1,57
Public Method,"org.apache.hc.client5.http.config.TestRequestConfig.testBasics",,4
Public Method,"org.apache.hc.client5.http.config.TestRequestConfig.testBuildAndCopy",,29
Public Method,"org.apache.hc.client5.http.config.TestRequestConfig.testDefaults",,15
Package,"org.apache.hc.client5.http.cookie",1,1579
Public Class,"org.apache.hc.client5.http.cookie.BasicCookieStore",1,138
Public Constructor,"org.apache.hc.client5.http.cookie.BasicCookieStore.BasicCookieStore",,5
Public Method,"org.apache.hc.client5.http.cookie.BasicCookieStore.addCookie",,24
Public Method,"org.apache.hc.client5.http.cookie.BasicCookieStore.addCookies",,17
Public Method,"org.apache.hc.client5.http.cookie.BasicCookieStore.clear",,11
Public Method,"org.apache.hc.client5.http.cookie.BasicCookieStore.clearExpired",,26
Public Method,"org.apache.hc.client5.http.cookie.BasicCookieStore.getCookies",,15
Private Method,"org.apache.hc.client5.http.cookie.BasicCookieStore.readObject",,6
Public Method,"org.apache.hc.client5.http.cookie.BasicCookieStore.toString",,8
Public Interface,"org.apache.hc.client5.http.cookie.CommonCookieAttributeHandler",0,5
Abstract Method,"org.apache.hc.client5.http.cookie.CommonCookieAttributeHandler.getAttributeName",,1
Public Interface,"org.apache.hc.client5.http.cookie.Cookie",0,98
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.containsAttribute",,4
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.getAttribute",,4
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.getCreationDate",,4
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.getDomain",,7
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.getExpiryDate",,9
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.getName",,6
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.getPath",,8
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.getValue",,6
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.isExpired",,7
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.isPersistent",,8
Abstract Method,"org.apache.hc.client5.http.cookie.Cookie.isSecure",,7
Public Interface,"org.apache.hc.client5.http.cookie.CookieAttributeHandler",0,33
Abstract Method,"org.apache.hc.client5.http.cookie.CookieAttributeHandler.match",,9
Abstract Method,"org.apache.hc.client5.http.cookie.CookieAttributeHandler.parse",,9
Abstract Method,"org.apache.hc.client5.http.cookie.CookieAttributeHandler.validate",,9
Public Class,"org.apache.hc.client5.http.cookie.CookieIdentityComparator",9,47
Public Method,"org.apache.hc.client5.http.cookie.CookieIdentityComparator.compare",,31
Public Class,"org.apache.hc.client5.http.cookie.CookieOrigin",1,60
Public Constructor,"org.apache.hc.client5.http.cookie.CookieOrigin.CookieOrigin",,14
Public Method,"org.apache.hc.client5.http.cookie.CookieOrigin.getHost",,3
Public Method,"org.apache.hc.client5.http.cookie.CookieOrigin.getPath",,3
Public Method,"org.apache.hc.client5.http.cookie.CookieOrigin.getPort",,3
Public Method,"org.apache.hc.client5.http.cookie.CookieOrigin.isSecure",,3
Public Method,"org.apache.hc.client5.http.cookie.CookieOrigin.toString",,13
Public Class,"org.apache.hc.client5.http.cookie.CookiePathComparator",3,49
Public Method,"org.apache.hc.client5.http.cookie.CookiePathComparator.compare",,14
Private Method,"org.apache.hc.client5.http.cookie.CookiePathComparator.normalizePath",,10
Public Class,"org.apache.hc.client5.http.cookie.CookiePriorityComparator",2,32
Public Method,"org.apache.hc.client5.http.cookie.CookiePriorityComparator.compare",,13
Private Method,"org.apache.hc.client5.http.cookie.CookiePriorityComparator.getPathLength",,4
Public Class,"org.apache.hc.client5.http.cookie.CookieRestrictionViolationException",1,29
Public Constructor,"org.apache.hc.client5.http.cookie.CookieRestrictionViolationException.CookieRestrictionViolationException",,9
Public Constructor,"org.apache.hc.client5.http.cookie.CookieRestrictionViolationException.CookieRestrictionViolationException",,7
Public Interface,"org.apache.hc.client5.http.cookie.CookieSpec",0,48
Abstract Method,"org.apache.hc.client5.http.cookie.CookieSpec.formatCookies",,8
Abstract Method,"org.apache.hc.client5.http.cookie.CookieSpec.match",,10
Abstract Method,"org.apache.hc.client5.http.cookie.CookieSpec.parse",,14
Abstract Method,"org.apache.hc.client5.http.cookie.CookieSpec.validate",,9
Public Interface,"org.apache.hc.client5.http.cookie.CookieSpecProvider",0,10
Abstract Method,"org.apache.hc.client5.http.cookie.CookieSpecProvider.create",,6
Public Enum Type,"org.apache.hc.client5.http.cookie.CookieSpecs",1,31
Constructor,"org.apache.hc.client5.http.cookie.CookieSpecs.CookieSpecs",,3
Public Method,"org.apache.hc.client5.http.cookie.CookieSpecs.valueOf",,0
Public Method,"org.apache.hc.client5.http.cookie.CookieSpecs.values",,0
Public Interface,"org.apache.hc.client5.http.cookie.CookieStore",0,32
Abstract Method,"org.apache.hc.client5.http.cookie.CookieStore.addCookie",,8
Abstract Method,"org.apache.hc.client5.http.cookie.CookieStore.clear",,4
Abstract Method,"org.apache.hc.client5.http.cookie.CookieStore.clearExpired",,7
Abstract Method,"org.apache.hc.client5.http.cookie.CookieStore.getCookies",,6
Public Class,"org.apache.hc.client5.http.cookie.MalformedCookieException",1,37
Public Constructor,"org.apache.hc.client5.http.cookie.MalformedCookieException.MalformedCookieException",,8
Public Constructor,"org.apache.hc.client5.http.cookie.MalformedCookieException.MalformedCookieException",,6
Public Constructor,"org.apache.hc.client5.http.cookie.MalformedCookieException.MalformedCookieException",,10
Public Interface,"org.apache.hc.client5.http.cookie.SetCookie",0,51
Abstract Method,"org.apache.hc.client5.http.cookie.SetCookie.setDomain",,8
Abstract Method,"org.apache.hc.client5.http.cookie.SetCookie.setExpiryDate",,12
Abstract Method,"org.apache.hc.client5.http.cookie.SetCookie.setPath",,9
Abstract Method,"org.apache.hc.client5.http.cookie.SetCookie.setSecure",,13
Abstract Method,"org.apache.hc.client5.http.cookie.SetCookie.setValue",,1
Public Class,"org.apache.hc.client5.http.cookie.TestCookieOrigin",1,48
Public Method,"org.apache.hc.client5.http.cookie.TestCookieOrigin.testConstructor",,7
Public Method,"org.apache.hc.client5.http.cookie.TestCookieOrigin.testEmptyHost",,3
Public Method,"org.apache.hc.client5.http.cookie.TestCookieOrigin.testEmptyPath",,7
Public Method,"org.apache.hc.client5.http.cookie.TestCookieOrigin.testNegativePort",,3
Public Method,"org.apache.hc.client5.http.cookie.TestCookieOrigin.testNullHost",,3
Public Method,"org.apache.hc.client5.http.cookie.TestCookieOrigin.testNullPath",,3
Public Class,"org.apache.hc.client5.http.cookie.TestCookiePathComparator",1,72
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePathComparator.testEquality1",,9
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePathComparator.testEquality2",,9
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePathComparator.testEquality3",,9
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePathComparator.testEquality4",,9
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePathComparator.testUnequality1",,9
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePathComparator.testUnequality2",,9
Public Class,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator",1,75
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator.setup",,3
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator.testEquality",,8
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator.testEqualityNullPath",,8
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator.testEqualitySameLength",,8
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator.testUnequality",,8
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator.testUnequalityCreationDate",,10
Public Method,"org.apache.hc.client5.http.cookie.TestCookiePriorityComparator.testUnequalityTrailingSlash",,8
Package,"org.apache.hc.client5.http.entity",1,1585
Public Class,"org.apache.hc.client5.http.entity.DecompressingEntity",1,73
Public Constructor,"org.apache.hc.client5.http.entity.DecompressingEntity.DecompressingEntity",,12
Public Method,"org.apache.hc.client5.http.entity.DecompressingEntity.getContent",,9
Public Method,"org.apache.hc.client5.http.entity.DecompressingEntity.getContentEncoding",,4
Public Method,"org.apache.hc.client5.http.entity.DecompressingEntity.getContentLength",,4
Private Method,"org.apache.hc.client5.http.entity.DecompressingEntity.getDecompressingStream",,4
Public Method,"org.apache.hc.client5.http.entity.DecompressingEntity.writeTo",,10
Public Class,"org.apache.hc.client5.http.entity.DeflateDecompressingEntity",1,30
Public Constructor,"org.apache.hc.client5.http.entity.DeflateDecompressingEntity.DeflateDecompressingEntity",,10
Public Class,"org.apache.hc.client5.http.entity.DeflateInputStream",1,124
Public Constructor,"org.apache.hc.client5.http.entity.DeflateInputStream.DeflateInputStream",,22
Static Class,"org.apache.hc.client5.http.entity.DeflateInputStream.DeflateStream",1,19
Public Constructor,"org.apache.hc.client5.http.entity.DeflateInputStream.DeflateStream.DeflateStream",,3
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.DeflateStream.close",,8
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.available",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.close",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.mark",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.markSupported",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.read",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.read",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.read",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.reset",,6
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStream.skip",,6
Public Class,"org.apache.hc.client5.http.entity.DeflateInputStreamFactory",1,27
Public Method,"org.apache.hc.client5.http.entity.DeflateInputStreamFactory.create",,3
Public Static Method,"org.apache.hc.client5.http.entity.DeflateInputStreamFactory.getInstance",,8
Public Class,"org.apache.hc.client5.http.entity.EntityBuilder",1,292
Constructor,"org.apache.hc.client5.http.entity.EntityBuilder.EntityBuilder",,3
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.build",,29
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.chunked",,7
Private Method,"org.apache.hc.client5.http.entity.EntityBuilder.clearContent",,8
Public Static Method,"org.apache.hc.client5.http.entity.EntityBuilder.create",,3
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getBinary",,7
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getContentEncoding",,6
Private Method,"org.apache.hc.client5.http.entity.EntityBuilder.getContentOrDefault",,3
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getContentType",,6
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getFile",,7
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getParameters",,8
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getSerializable",,7
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getStream",,7
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.getText",,6
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.gzipCompress",,7
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.isChunked",,6
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.isGzipCompress",,6
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setBinary",,14
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setContentEncoding",,7
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setContentType",,7
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setFile",,14
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setParameters",,13
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setParameters",,11
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setSerializable",,14
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setStream",,14
Public Method,"org.apache.hc.client5.http.entity.EntityBuilder.setText",,14
Public Class,"org.apache.hc.client5.http.entity.GZIPInputStreamFactory",1,27
Public Method,"org.apache.hc.client5.http.entity.GZIPInputStreamFactory.create",,3
Public Static Method,"org.apache.hc.client5.http.entity.GZIPInputStreamFactory.getInstance",,8
Public Class,"org.apache.hc.client5.http.entity.GzipCompressingEntity",1,46
Public Constructor,"org.apache.hc.client5.http.entity.GzipCompressingEntity.GzipCompressingEntity",,3
Public Method,"org.apache.hc.client5.http.entity.GzipCompressingEntity.getContent",,3
Public Method,"org.apache.hc.client5.http.entity.GzipCompressingEntity.getContentEncoding",,3
Public Method,"org.apache.hc.client5.http.entity.GzipCompressingEntity.getContentLength",,3
Public Method,"org.apache.hc.client5.http.entity.GzipCompressingEntity.isChunked",,4
Public Method,"org.apache.hc.client5.http.entity.GzipCompressingEntity.writeTo",,8
Public Class,"org.apache.hc.client5.http.entity.GzipDecompressingEntity",1,20
Public Constructor,"org.apache.hc.client5.http.entity.GzipDecompressingEntity.GzipDecompressingEntity",,10
Public Interface,"org.apache.hc.client5.http.entity.InputStreamFactory",0,5
Abstract Method,"org.apache.hc.client5.http.entity.InputStreamFactory.create",,1
Class,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream",1,70
Public Constructor,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.LazyDecompressingInputStream",,6
Public Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.available",,4
Public Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.close",,9
Private Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.initWrapper",,5
Public Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.markSupported",,3
Public Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.read",,4
Public Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.read",,4
Public Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.read",,4
Public Method,"org.apache.hc.client5.http.entity.LazyDecompressingInputStream.skip",,4
Public Class,"org.apache.hc.client5.http.entity.TestDecompressingEntity",1,64
Static Class,"org.apache.hc.client5.http.entity.TestDecompressingEntity.ChecksumEntity",1,14
Public Constructor,"org.apache.hc.client5.http.entity.TestDecompressingEntity.ChecksumEntity.ChecksumEntity",,10
Anonymous Class,"org.apache.hc.client5.http.entity.TestDecompressingEntity.ChecksumEntity.ChecksumEntity.(Anon_1)",1,6
Public Method,"org.apache.hc.client5.http.entity.TestDecompressingEntity.ChecksumEntity.ChecksumEntity.(Anon_1).create",,3
Public Method,"org.apache.hc.client5.http.entity.TestDecompressingEntity.testNonStreaming",,12
Public Method,"org.apache.hc.client5.http.entity.TestDecompressingEntity.testStreaming",,15
Public Method,"org.apache.hc.client5.http.entity.TestDecompressingEntity.testWriteToStream",,13
Public Class,"org.apache.hc.client5.http.entity.TestDeflate",1,20
Public Method,"org.apache.hc.client5.http.entity.TestDeflate.testCompressDecompress",,15
Public Class,"org.apache.hc.client5.http.entity.TestEntityBuilder",1,89
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildBinaryEntity",,7
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildChunked",,5
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildEmptyEntity",,5
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildFileEntity",,7
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildGZipped",,8
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildSerializableEntity",,7
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildStreamEntity",,9
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testBuildTextEntity",,7
Public Method,"org.apache.hc.client5.http.entity.TestEntityBuilder.testExplicitContentProperties",,13
Public Class,"org.apache.hc.client5.http.entity.TestGZip",1,57
Public Method,"org.apache.hc.client5.http.entity.TestGZip.testBasic",,9
Public Method,"org.apache.hc.client5.http.entity.TestGZip.testCompressionDecompression",,9
Public Method,"org.apache.hc.client5.http.entity.TestGZip.testCompressionIOExceptionLeavesOutputStreamOpen",,11
Public Method,"org.apache.hc.client5.http.entity.TestGZip.testDecompressionWithMultipleGZipStream",,17
Public Class,"org.apache.hc.client5.http.entity.UrlEncodedFormEntity",1,49
Public Constructor,"org.apache.hc.client5.http.entity.UrlEncodedFormEntity.UrlEncodedFormEntity",,16
Public Constructor,"org.apache.hc.client5.http.entity.UrlEncodedFormEntity.UrlEncodedFormEntity",,9
Public Constructor,"org.apache.hc.client5.http.entity.UrlEncodedFormEntity.UrlEncodedFormEntity",,12
Package,"org.apache.hc.client5.http.entity.mime",1,3146
Public Abstract Class,"org.apache.hc.client5.http.entity.mime.AbstractContentBody",1,56
Public Constructor,"org.apache.hc.client5.http.entity.mime.AbstractContentBody.AbstractContentBody",,8
Public Method,"org.apache.hc.client5.http.entity.mime.AbstractContentBody.getCharset",,4
Public Method,"org.apache.hc.client5.http.entity.mime.AbstractContentBody.getContentType",,6
Public Method,"org.apache.hc.client5.http.entity.mime.AbstractContentBody.getMediaType",,8
