Kind,Name,AvgCyclomatic,CountLine
Private Method,"org.apache.commons.io.DemuxTestCase.startReader",,8
Private Method,"org.apache.commons.io.DemuxTestCase.startWriter",,10
Public Method,"org.apache.commons.io.DemuxTestCase.testInputStream",,16
Public Method,"org.apache.commons.io.DemuxTestCase.testOutputStream",,16
Public Abstract Generic Class,"org.apache.commons.io.DirectoryWalker",1,610
Public Static Class,"org.apache.commons.io.DirectoryWalker.CancelException",1,58
Public Constructor,"org.apache.commons.io.DirectoryWalker.CancelException.CancelException",,10
Public Constructor,"org.apache.commons.io.DirectoryWalker.CancelException.CancelException",,14
Public Method,"org.apache.commons.io.DirectoryWalker.CancelException.getDepth",,8
Public Method,"org.apache.commons.io.DirectoryWalker.CancelException.getFile",,8
Protected Constructor,"org.apache.commons.io.DirectoryWalker.DirectoryWalker",,6
Protected Constructor,"org.apache.commons.io.DirectoryWalker.DirectoryWalker",,16
Protected Constructor,"org.apache.commons.io.DirectoryWalker.DirectoryWalker",,26
TypeVariable,"org.apache.commons.io.DirectoryWalker.T",0,0
Protected Method,"org.apache.commons.io.DirectoryWalker.checkIfCancelled",,20
Protected Method,"org.apache.commons.io.DirectoryWalker.filterDirectoryContents",,16
Protected Method,"org.apache.commons.io.DirectoryWalker.handleCancelled",,18
Protected Method,"org.apache.commons.io.DirectoryWalker.handleDirectory",,20
Protected Method,"org.apache.commons.io.DirectoryWalker.handleDirectoryEnd",,14
Protected Method,"org.apache.commons.io.DirectoryWalker.handleDirectoryStart",,14
Protected Method,"org.apache.commons.io.DirectoryWalker.handleEnd",,11
Protected Method,"org.apache.commons.io.DirectoryWalker.handleFile",,13
Protected Method,"org.apache.commons.io.DirectoryWalker.handleIsCancelled",,40
Protected Method,"org.apache.commons.io.DirectoryWalker.handleRestricted",,14
Protected Method,"org.apache.commons.io.DirectoryWalker.handleStart",,12
Protected Method,"org.apache.commons.io.DirectoryWalker.walk",,27
Private Method,"org.apache.commons.io.DirectoryWalker.walk",,35
Public Class,"org.apache.commons.io.DirectoryWalkerTestCase",1,536
Static Class,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker",1,48
Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.TestCancelWalker",,5
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.find",,6
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.handleCancelled",,7
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.handleDirectoryEnd",,7
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestCancelWalker.handleFile",,7
Private Static Class,"org.apache.commons.io.DirectoryWalkerTestCase.TestFalseFileFinder",1,16
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFalseFileFinder.TestFalseFileFinder",,3
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFalseFileFinder.handleDirectory",,4
Private Static Class,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder",1,37
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.TestFileFinder",,3
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.TestFileFinder",,3
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.find",,10
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.handleDirectoryEnd",,4
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinder.handleFile",,4
Private Static Class,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString",1,27
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString.TestFileFinderString",,3
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString.find",,10
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestFileFinderString.handleFile",,4
Static Class,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker",1,58
Constructor,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.TestMultiThreadCancelWalker",,5
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.find",,6
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleCancelled",,7
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleDirectoryEnd",,8
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleFile",,8
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCase.TestMultiThreadCancelWalker.handleIsCancelled",,4
Private Method,"org.apache.commons.io.DirectoryWalkerTestCase.checkContainsFiles",,8
Private Method,"org.apache.commons.io.DirectoryWalkerTestCase.checkContainsString",,5
Private Static Method,"org.apache.commons.io.DirectoryWalkerTestCase.createNameFilter",,11
Private Method,"org.apache.commons.io.DirectoryWalkerTestCase.directoriesOnly",,12
Private Method,"org.apache.commons.io.DirectoryWalkerTestCase.filesOnly",,12
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testCancel",,40
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilter",,11
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitA",,8
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitB",,9
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitC",,11
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterAndLimitD",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile1",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile2",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile3",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterDirAndFile4",,10
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testFilterString",,9
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testHandleStartDirectoryFalse",,9
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testLimitToCurrent",,8
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testMissingStartDirectory",,18
Public Method,"org.apache.commons.io.DirectoryWalkerTestCase.testMultiThreadCancel",,42
Public Class,"org.apache.commons.io.DirectoryWalkerTestCaseJava4",1,501
Static Class,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker",1,56
Constructor,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.TestCancelWalker",,5
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.find",,8
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.handleCancelled",,9
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.handleDirectoryEnd",,9
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestCancelWalker.handleFile",,9
Private Static Class,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFalseFileFinder",1,18
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFalseFileFinder.TestFalseFileFinder",,3
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFalseFileFinder.handleDirectory",,6
Private Static Class,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder",1,43
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder.TestFileFinder",,3
Protected Constructor,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder.TestFileFinder",,3
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder.find",,12
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder.handleDirectoryEnd",,6
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestFileFinder.handleFile",,6
Static Class,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker",1,68
Constructor,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker.TestMultiThreadCancelWalker",,5
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker.find",,8
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker.handleCancelled",,9
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker.handleDirectoryEnd",,10
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker.handleFile",,10
Protected Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.TestMultiThreadCancelWalker.handleIsCancelled",,6
Private Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.checkContainsFiles",,8
Private Static Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.createNameFilter",,11
Private Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.directoriesOnly",,12
Private Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.filesOnly",,12
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testCancel",,32
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilter",,11
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterAndLimitA",,8
Public Method,"org.apache.commons.io.DirectoryWalkerTestCaseJava4.testFilterAndLimitB",,9
